Class,Test,Display,Timestamp,Item Count,Scenario,Queries,Range,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[11] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,10000,Small Some,10000,1000000.0,10000,21662600,10000,19619200
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[12] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,20000,Small Some,10000,1000000.0,20000,16655800,10000,21563700
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[13] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 30_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,30000,Small Some,10000,1000000.0,30000,22011500,10000,21275200
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[14] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 40_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,40000,Small Some,10000,1000000.0,40000,40074700,10000,23417000
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[15] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 50_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,50000,Small Some,10000,1000000.0,50000,34628100,10000,22918100
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[16] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 60_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,60000,Small Some,10000,1000000.0,60000,51828900,10000,19956900
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[17] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 70_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,70000,Small Some,10000,1000000.0,70000,43671600,10000,18933000
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[18] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 80_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,80000,Small Some,10000,1000000.0,80000,65833800,10000,22433700
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[19] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 90_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,90000,Small Some,10000,1000000.0,90000,70784600,10000,21557900
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[20] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,100000,Medium Some,10000,1000000.0,100000,77378500,10000,20587900
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[21] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 200_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,200000,Medium Some,10000,1000000.0,200000,132549000,10000,15137500
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[22] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 300_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,300000,Medium Some,10000,1000000.0,300000,180750100,10000,16484900
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[23] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 400_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,400000,Medium Some,10000,1000000.0,400000,261902700,10000,15048600
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[24] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 500_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,500000,Medium Some,10000,1000000.0,500000,335980300,10000,13268900
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[25] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 600_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,600000,Medium Some,10000,1000000.0,600000,480383800,10000,18559100
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[26] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 700_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,700000,Medium Some,10000,1000000.0,700000,515990100,10000,13177400
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[27] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 800_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,800000,Medium Some,10000,1000000.0,800000,605044100,10000,12328100
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[28] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 900_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,900000,Medium Some,10000,1000000.0,900000,625943400,10000,12643300
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[29] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 1_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,1000000,Large Some,10000,1000000.0,1000000,739525100,10000,17970000
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[30] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 2_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,2000000,Large Some,10000,1000000.0,2000000,1260465900,10000,11896900
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[31] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 3_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,3000000,Large Some,10000,1000000.0,3000000,2171102000,10000,10206400
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[32] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 4_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,4000000,Large Some,10000,1000000.0,4000000,2583114300,10000,10448400
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[33] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 5_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,5000000,Large Some,10000,1000000.0,5000000,3247185800,10000,9207000
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[34] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 6_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,6000000,Large Some,10000,1000000.0,6000000,4238907400,10000,6257800
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[35] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 7_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,7000000,Large Some,10000,1000000.0,7000000,4397412700,10000,6787600
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[36] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 8_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,8000000,Large Some,10000,1000000.0,8000000,5300871100,10000,6793700
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[37] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 9_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,9000000,Large Some,10000,1000000.0,9000000,5666193700,10000,6890500
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[38] Random Linear Sampling Scenario = Huge Some, ITEM_COUNT = 10_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-19T16:15:57.9455444,10000000,Huge Some,10000,1000000.0,10000000,6402066600,10000,6111700
