Class,Test,Display,Timestamp,Item Count,Range,Queries,Scenario,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[30] Random Linear Sampling Scenario = Large Few, ITEM_COUNT = 2_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,2000000,1000000.0,1000,Large Few,2000000,819321600,1000,613700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[31] Random Linear Sampling Scenario = Large Few, ITEM_COUNT = 3_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,3000000,1000000.0,1000,Large Few,3000000,1406811300,1000,618400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[32] Random Linear Sampling Scenario = Large Few, ITEM_COUNT = 4_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,4000000,1000000.0,1000,Large Few,4000000,2095171400,1000,626100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[33] Random Linear Sampling Scenario = Large Few, ITEM_COUNT = 5_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,5000000,1000000.0,1000,Large Few,5000000,2508901000,1000,963500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[34] Random Linear Sampling Scenario = Large Few, ITEM_COUNT = 6_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,6000000,1000000.0,1000,Large Few,6000000,3226743500,1000,564100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[35] Random Linear Sampling Scenario = Large Few, ITEM_COUNT = 7_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,7000000,1000000.0,1000,Large Few,7000000,4291527900,1000,601600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[36] Random Linear Sampling Scenario = Large Few, ITEM_COUNT = 8_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,8000000,1000000.0,1000,Large Few,8000000,4149256000,1000,826800
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[37] Random Linear Sampling Scenario = Large Few, ITEM_COUNT = 9_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,9000000,1000000.0,1000,Large Few,9000000,5374117300,1000,1655500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[38] Random Linear Sampling Scenario = Huge Few, ITEM_COUNT = 10_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,10000000,1000000.0,1000,Huge Few,10000000,6064139800,1000,569600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[39] Random Linear Sampling Scenario = Huge Few, ITEM_COUNT = 20_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,20000000,1000000.0,1000,Huge Few,20000000,13955058300,1000,535900
